Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA10,MA20
7/24/14,223.25,225.100006,220.800003,223.539993,223.539993,3245500,221.2339994,220.3139999,225.0255006
7/25/14,222.720001,226.970001,221.75,223.570007,223.570007,3087100,221.944,220.8580001,224.4240006
7/28/14,224.25,232,221.399994,224.820007,224.820007,6514300,222.8000028,220.6700011,223.7120011
7/29/14,226.610001,228.300003,224.860001,225.009995,225.009995,3382400,223.8860014,221.2130004,222.9595009
7/30/14,221.919998,229.600006,221.039993,228.919998,228.919998,4927800,225.172,222.3889998,222.4195008
7/31/14,229.259995,231.399994,221.5,223.300003,223.300003,7749100,225.124002,223.1790007,222.1130013
8/1/14,226.089996,237.5,226,233.270004,233.270004,11895800,227.0640014,224.5040007,222.3140015
8/4/14,234.380005,240.5,233.270004,238.520004,238.520004,5959700,229.8040008,226.3020018,223.1070015
8/5/14,237.470001,242.990005,235.690002,238.490005,238.490005,5388600,232.5000028,228.1930021,224.0780014
8/6/14,238.899994,251.419998,238.580002,248.929993,248.929993,9249300,236.5020018,230.8370009,225.3715011
8/7/14,250.119995,256.690002,249.119995,252.389999,252.389999,7478900,242.320001,233.7220015,227.0180007
8/8/14,251.160004,251.759995,246.5,248.130005,248.130005,5090100,245.2920012,236.1780013,228.5180007
8/11/14,255.479996,263.73999,255,259.320007,259.320007,8101300,249.4520018,239.6280013,230.1490012
8/12/14,258.079987,260.299988,254.580002,259.959991,259.959991,6382300,253.745999,243.1230009,232.1680007
8/13/14,262.01001,265.640015,259.609985,260.309998,260.309998,6932600,256.022,246.2620009,234.3255004
8/14/14,262.48999,263,256.5,261.380005,261.380005,4126600,257.8200012,250.0700011,236.6245009
8/15/14,261.480011,262.089996,258.5,262.01001,262.01001,3867900,260.5960022,252.9440017,238.7240012
8/18/14,263.25,267.26001,259.75,259.940002,259.940002,5849200,260.7200012,255.0860015,240.6940017
8/19/14,258.869995,259.329987,251.619995,256.76001,256.76001,5334800,260.080005,256.913002,242.5530021
8/20/14,254.669998,258.73999,253,255.710007,255.710007,3027900,259.1600068,257.5910034,244.2140022
8/21/14,256.519989,258.799988,253.259995,254.339996,254.339996,2915600,257.752005,257.7860031,245.7540023
8/22/14,254.539993,256.950012,252.610001,256.779999,256.779999,2833400,256.7060028,258.6510025,247.4145019
8/25/14,258.190002,263.679993,258.190002,262.549988,262.549988,4318100,257.228,258.9740006,249.301001
8/26/14,264.980011,265.5,261.660004,261.73999,261.73999,3818000,258.223996,259.1520005,251.1375007
8/27/14,263.5,264.23999,260.290009,263.25,263.25,2985100,259.7319946,259.4460007,252.8540008
8/28/14,261.890015,264.480011,261.640015,263.859985,263.859985,2844900,261.6359924,259.6939987,254.8819999
8/29/14,268.700012,272,267.51001,269.700012,269.700012,6447100,264.219995,260.4629989,256.7035003
9/2/14,275.5,284.890015,274.299988,284.119995,284.119995,9852400,268.5339964,262.8809982,258.9834999
9/3/14,287.670013,288,280.100006,281.190002,281.190002,6772300,272.4239988,265.3239974,261.1184997
9/4/14,284.01001,291.420013,280.399994,286.040009,286.040009,8341700,276.9820006,268.3569976,262.9740005
9/5/14,282.549988,282.899994,272.51001,277.390015,277.390015,11169900,279.6880066,270.6619995,264.2240013
9/8/14,277.619995,284.880005,277.519989,282.109985,282.109985,5501600,282.1700012,273.1949981,265.9230003
9/9/14,282.98999,285.48999,277,278.480011,278.480011,4558800,281.0420044,274.7880004,266.8810005
9/10/14,279.5,281.410004,273.660004,281.100006,281.100006,3781300,281.0240052,276.724002,267.9380013
9/11/14,280.459991,284.790009,278.630005,280.309998,280.309998,3766100,279.878003,278.4300018,268.9380013
9/12/14,280.5,282.390015,277,279.200012,279.200012,3324600,280.2400024,279.9640045,269.8290016
9/15/14,274.369995,274.399994,249.130005,253.860001,253.860001,16455400,274.5900056,278.3800034,269.4215012
9/16/14,255.149994,262.459991,252.419998,260.73999,260.73999,8300100,271.0420014,276.0420029,269.4615006
9/17/14,262.410004,264.700012,259.5,261.380005,261.380005,5177700,267.0980012,274.0610032,269.6925003
9/18/14,263.359985,265.600006,262.320007,263.820007,263.820007,3692600,263.800003,271.839003,270.0980003
9/19/14,257.98999,261.429993,255.270004,259.320007,259.320007,6810900,259.824002,270.0320022,270.3470009
9/22/14,255,256.019989,244.710007,250.029999,250.029999,8214100,259.0580016,266.8240036,270.0095009
9/23/14,245.220001,253.800003,245,250.410004,250.410004,5658700,256.9920044,264.0170029,269.4025017
9/24/14,251.119995,252.839996,247.039993,252.139999,252.139999,3749500,255.1440032,261.1210022,268.9225021
9/25/14,252.520004,254.960007,246.100006,246.949997,246.949997,4834200,251.7700012,257.7850021,268.107502
9/26/14,248.25,249.729996,246.070007,246.600006,246.600006,3795400,249.226001,254.5250015,267.244503
9/29/14,244,248.639999,241.380005,245.259995,245.259995,4852700,248.2720002,253.6650009,266.0225022
9/30/14,246.919998,247.649994,240.119995,242.679993,242.679993,4238300,246.725998,251.8590012,263.9505021
10/1/14,242.199997,242.660004,235.649994,240.240005,240.240005,5941700,244.3459992,249.7450012,261.9030022
10/2/14,250.199997,252.789993,245.360001,251.419998,251.419998,8998200,245.2399994,248.5050003,260.1720017
10/3/14,253.059998,256.5,251.029999,255.210007,255.210007,5406300,246.9619996,248.0940003,259.0630013
10/6/14,259.130005,262.48999,257.799988,260.619995,260.619995,7713300,250.0339996,249.1529999,257.9885018
10/7/14,258.529999,261.459991,255.729996,259.570007,259.570007,4485500,253.4120024,250.0690002,257.0430016
